PartNum,RevisionNum,MtlPartNum,ReqDueDate,TotalRemainingQty,TotalRequiredQty,TotalOnHandQty,TotalRelQty,DemandLeadTime
1000 70210,A,1600 2964,2016-02-29,8.0,1.0,0.0,0.0,0
1000 70210,A,1700 3005,2016-02-29,8.0,1.0,180.0,207.0,0
1000 70210,A,1801 1853,2016-02-29,8.0,1.0,2406.0,0.0,0
1000 70210,A,1801 1894,2016-02-29,8.0,1.0,2549.0,0.0,0
1000 70210,A,2100 3735,2016-02-29,8.0,2.0,11830.0,0.0,0
1000 70210,A,2100 4262,2016-02-29,8.0,1.0,3152.0,0.0,0
1000 70210,A,2100 4497,2016-02-29,8.0,1.0,332.0,0.0,0
1000 70210,A,2101 0722,2016-02-29,8.0,3.0,15130.84,0.0,0
1000 70210,A,2101 0723,2016-02-29,8.0,1.0,4648.16,0.0,0
1000 70210,A,2101 1162,2016-02-29,8.0,2.0,7959.0,0.0,0
1000 70210,A,2450 0470,2016-02-29,32.0,4.0,9160.0,1904.0,0
1000 70210,A,2461 0510,2016-02-29,8.0,4.0,11413.0,0.0,0
1000 70210,A,3131 6015,2016-02-29,8.0,2.0,7144.0,0.0,0
1000 70210,A,3131 6487,2016-02-29,8.0,1.0,83.0,0.0,0
1000 70210,A,3131 7000,2016-02-29,8.0,2.0,8691.0,0.0,0
1000 70210,A,3131 7003,2016-02-29,8.0,1.0,1285.0,320.0,0
1000 70210,A,3131 8018,2016-02-29,8.0,1.0,2384.12,0.0,0
1000 70210,A,3131 8024,2016-02-29,8.0,1.0,1399.0,0.0,0
1000 70210,A,3131 8041,2016-02-29,8.0,1.0,2454.98,0.0,0
1000 70210,A,3131 8044,2016-02-29,64.0,8.0,3933.0,4160.0,0
1000 70210,A,3131 8541,2016-02-29,8.0,1.0,2318.0,0.0,0
1000 70210,A,4701 10203,2016-02-29,8.0,4.0,9447.0,5000.0,0
1000 70210,A,4701 10205,2016-02-29,8.0,6.0,11968.0,0.0,0
1000 70210,A,4701 10361,2016-02-29,8.0,1.0,22563.0,0.0,0
1000 70210,A,4701 11103,2016-02-29,8.0,5.0,22192.6,0.0,0
1000 70210,A,4701 11109,2016-02-29,8.0,8.0,5284.0,0.0,0
1000 70210,A,4701 11699,2016-02-29,8.0,2.0,3912.0,0.0,0
1000 70210,A,4701 11705,2016-02-29,8.0,2.0,4266.0,0.0,0
1000 70210,A,4701 6388,2016-02-29,8.0,2.0,17290.0,20000.0,0
1000 70210,A,4801 3746,2016-02-29,8.0,1.0,9216.0,3000.0,0
1000 70210,A,4801 4257,2016-02-29,8.0,2.0,212.0,0.0,0
1000 70210,A,5100 0515,2016-02-29,8.0,1.0,1963.0,0.0,0
1000 70210,A,5100 0516,2016-02-29,8.0,2.0,3850.0,0.0,0
1000 70259,C,1501 4812,2016-02-29,15.0,5.0,118653.84,0.0,0
1000 70259,C,1600 2964,2016-02-29,15.0,5.0,0.0,0.0,0
1000 70259,C,1700 2847,2016-02-29,15.0,5.0,472.0,0.0,0
1000 70259,C,1801 1772,2016-02-29,15.0,20.0,68318.0,0.0,0
1000 70259,C,1801 1773,2016-02-29,15.0,10.0,16779.36,0.0,0
1000 70259,C,2100 4072,2016-02-29,15.0,5.0,682.0,0.0,0
1000 70259,C,2100 4286,2016-02-29,15.0,5.0,120.0,0.0,0
1000 70259,C,4801 2765,2016-02-29,15.0,50.0,28005.0,0.0,0
1000 70259,C,5000 0547,2016-02-29,15.0,5.0,164385.0,0.0,0
1000 70259,C,5000 0660,2016-02-29,15.0,5.0,0.0,0.0,0
1000 70515,H,3130 0932,2016-02-29,1.0,1.0,4765.0,0.0,0
1000 70515,H,PROGLABOR-0.32,2016-02-29,1.0,1.0,0.0,0.0,0
1000 7538,C,3131 6026,2016-02-29,14.0,4.0,5479.0,658.0,0
1000 7539,A,1501 4831,2016-02-29,12.0,12.0,205827.0,0.0,0
1000 7539,A,1501 5991,2016-02-29,12.0,12.0,113060.0,0.0,0
1000 7539,A,1700 2800,2016-02-29,12.0,6.0,112.0,0.0,0
1000 7539,A,1801 1774,2016-02-29,12.0,12.0,13876.0,0.0,0
1000 7539,A,2100 4109,2016-02-29,12.0,6.0,68.0,0.0,0
1000 7539,A,2100 4293,2016-02-29,12.0,6.0,126.0,0.0,0
1000 7539,A,2100 4294,2016-02-29,12.0,6.0,18.0,0.0,0
1000 7539,A,3131 6891,2016-02-29,12.0,6.0,1685.0,0.0,0
1000 7539,A,4025 0390,2016-02-29,12.0,6.0,8.0,0.0,0
1000 7539,A,4701 10225,2016-02-29,12.0,6.0,29768.0,0.0,0
1000 7539,A,4701 12587,2016-02-29,12.0,12.0,6818.0,0.0,0
1000 7539,A,4801 2765,2016-02-29,12.0,6.0,28005.0,0.0,0
1000 7539,A,4801 3287,2016-02-29,12.0,12.0,10888.0,0.0,0
1000 7539,A,4801 3380,2016-02-29,12.0,6.0,2280.0,0.0,0
1000 7539,A,4801 3543,2016-02-29,12.0,12.0,3713.0,0.0,0
1000 7539,A,5000 0547,2016-02-29,12.0,6.0,164385.0,0.0,0
1000 7539,A,5301 0346,2016-02-29,12.0,6.0,4375.0,0.0,0
1000 7804,A,3300 0032,2016-02-29,80.0,0.02,2127.4049,1572.0,0
1000 7804,A,3300 0203,2016-02-29,96.0,0.024,3183.9,2754.0,0
1000 7891,D,1601 2876,2016-02-29,4.0,36.0,0.0,0.0,0
4517182,B,1601 2876,2016-02-29,225.0,0.575,0.0,0.0,0
1000 7383,1.43A,1601 2876,2016-03-04,152.0,0.528,0.0,0.0,0
4516100,B,1600 0283,2016-03-07,28.0,0.0042,0.0,0.0,0
1000 7448,D,1601 2876,2016-03-11,1.0,0.029,0.0,0.0,0
1000 5158,I,3130 0932,2016-03-14,20.0,20.0,4765.0,0.0,0
1000 5158,I,3300 0032,2016-03-14,200.0,0.01,2127.4049,1572.0,0
1000 5158,I,3300 0097,2016-03-14,80.0,0.004,5737.586,2800.0,0
1000 5158,I,3300 0238,2016-03-14,20.0,0.001,710.8,0.0,0
1000 5158,I,PROGLABOR-0.32,2016-03-14,80.0,430.0,0.0,0.0,0
1000 5475,F,PROGLABOR-0.32,2016-03-14,22.0,78.0,0.0,0.0,0
1000 7487,D,1601 2876,2016-03-14,3.0,0.167,0.0,0.0,0
4517210,A,1600 0283,2016-03-14,90.0,0.003,0.0,0.0,0
1000 90124,9B,1000 70489,2016-03-17,3.0,3.0,0.0,0.0,0
1000 90124,9B,1600 0220,2016-03-17,3.0,0.001,0.0,0.0,0
1000 90124,9B,1600 0780,2016-03-17,3.0,0.001,0.0,0.0,0
1000 90124,9B,2450 0468,2016-03-17,3.0,3.0,25.0,10.0,0
1000 90124,9B,2500 2022,2016-03-17,9.0,9.0,84.0,120.0,0
1000 90124,9B,2500 2023,2016-03-17,3.0,0.069,4.425,0.0,0
1000 90124,9B,2500 2024,2016-03-17,3.0,6.0,344.0,0.0,0
1000 90124,9B,2825 2288,2016-03-17,3.0,18.0,629.0,0.0,0
1000 90124,9B,3300 0032,2016-03-17,30.0,1.87,2127.4049,1572.0,0
1000 90124,9B,3300 0090,2016-03-17,3.0,3.0,2.0,0.0,0
1000 90124,9B,3300 0097,2016-03-17,12.0,3.0,5737.586,2800.0,0
1000 90124,9B,3300 0203,2016-03-17,36.0,2.244,3183.9,2754.0,0
1000 90124,9B,5000 0172,2016-03-17,3.0,0.375,0.0,10000.0,0
1000 90124,9B,5000 0452,2016-03-17,3.0,3.0,0.0,0.0,0
1000 5927,T,1601 2482,2016-03-18,13.0,0.017,0.0,0.0,0
1000 7914,B,2500 1950,2016-03-18,594.0,0.0004,12007.7603,0.0,0
1000 7917,C,1601 2876,2016-03-18,246.0,0.24,0.0,0.0,0
1000 7917,C,PROGLABOR-0.32,2016-03-18,246.0,240.0,0.0,0.0,0
1000 7920,1,1601 2876,2016-03-18,276.0,0.48,0.0,0.0,0
1000 7920,1,PROGLABOR-0.32,2016-03-18,276.0,480.0,0.0,0.0,0
1000 7922,1,1601 2876,2016-03-18,8.0,1.22,0.0,0.0,0
1000 7922,1,PROGLABOR-0.32,2016-03-18,8.0,1220.0,0.0,0.0,0
1000 7319,7,1601 2896,2016-03-21,398.0,1802.0,0.0,0.0,0
4516633,F,1600 2879,2016-03-21,10.0,0.0025,0.0,0.0,0
1000 8822,2,1000 7606,2016-03-23,1.0,1.0,17.0,0.0,0
1000 8822,2,1500 1362,2016-03-23,5.0,5.0,101960.0,70900.0,0
1000 8822,2,2100 1978,2016-03-23,1.0,1.0,12660.0,0.0,0
1000 8822,2,2400 0012,2016-03-23,1.0,1.0,23623.0,0.0,0
1000 8822,2,2400 0063,2016-03-23,1.0,1.0,0.0,0.0,0
1000 8822,2,2450 0179,2016-03-23,1.0,1.0,23806.0,0.0,0
1000 8822,2,2500 0132,2016-03-23,1.0,1.0,10154.0,6000.0,0
1000 8822,2,2500 0268,2016-03-23,1.0,0.0006,3.6868,0.0,0
1000 8822,2,2500 2006,2016-03-23,2.0,2.0,4614.0,5184.0,0
1000 8822,2,2825 0701,2016-03-23,1.0,1.0,112808.0,0.0,0
1000 8822,2,2825 1150,2016-03-23,1.0,1.0,5751.0,0.0,0
1000 8822,2,3300 1146,2016-03-23,1.0,0.01,0.0,0.0,0
1000 8822,2,5000 0158,2016-03-23,1.0,1.0,388530.0,50000.0,0
1000 8822,2,5000 0290,2016-03-23,1.0,1.0,0.0,45000.0,0
1000 8822,2,8300 0640,2016-03-23,1.0,0.25,6795.0,0.0,0
1000 8886,3,1000 70378,2016-03-24,1.0,1.0,147.0,0.0,0
1000 8886,3,2500 1617,2016-03-24,1.0,1.0,163.0,5000.0,0
1000 8886,3,2825 0701,2016-03-24,1.0,1.0,112808.0,0.0,0
1000 8886,3,2825 1260,2016-03-24,1.0,3.0,19074.0,0.0,0
1000 8886,3,3300 1146,2016-03-24,1.0,0.01,0.0,0.0,0
1000 8886,3,5000 0290,2016-03-24,1.0,1.0,0.0,45000.0,0
1000 8886,3,8300 0054,2016-03-24,1.0,0.25,490.5,0.0,0
1000 6972,B,3300 0032,2016-03-25,10.0,0.005,2127.4049,1572.0,0
1000 6972,B,3300 0203,2016-03-25,12.0,0.006,3183.9,2754.0,0
1000 70378,2,2500 0164,2016-03-25,13.0,0.00085,-0.50765,1.0,0
1000 70378,2,PROGLABOR-0.32,2016-03-25,13.0,287.0,0.0,0.0,0
1000 70514,A,3300 0032,2016-03-25,10.0,0.004,2127.4049,1572.0,0
1000 70514,A,3300 0238,2016-03-25,1.0,0.0004,710.8,0.0,0
1000 70514,A,PROGLABOR-0.32,2016-03-25,4.0,84.0,0.0,0.0,0
1000 7802,C,1601 2874,2016-03-25,14.0,16.0,0.0,0.0,0
1000 7830,C,3300 0032,2016-03-25,180.0,0.012,2127.4049,1572.0,0
1000 7830,C,3300 0097,2016-03-25,72.0,0.0016,5737.586,2800.0,0
1000 7830,C,3300 0238,2016-03-25,18.0,0.0012,710.8,0.0,0
1000 7830,C,PROGLABOR-0.32,2016-03-25,36.0,84.0,0.0,0.0,0
1000 7919,1,1601 2876,2016-03-25,1.0,0.899,0.0,0.0,0
1000 7919,1,PROGLABOR-0.32,2016-03-25,1.0,899.0,0.0,0.0,0
1000 7920,1,1601 2876,2016-03-25,200.0,0.3,0.0,0.0,0
1000 7920,1,PROGLABOR-0.32,2016-03-25,200.0,300.0,0.0,0.0,0
1000 2142,MEA-6,1601 0649,2016-03-28,5.0,0.0033,0.0,0.0,0
1000 2142,MEA-6,1601 0790,2016-03-28,5.0,0.0033,0.0,0.0,0
1000 2142,MEA-6,5000 0269,2016-03-28,5.0,0.0005,0.0,20000.0,0
1000 2148,MEA-4,1600 0238,2016-03-28,2.0,0.0014,0.0,0.0,0
1000 2148,MEA-4,1601 0390,2016-03-28,2.0,0.238,0.0,0.0,0
1000 2148,MEA-4,5000 0269,2016-03-28,2.0,0.001,0.0,20000.0,0
1000 5288,MEA-6,5000 0269,2016-03-28,13.0,0.0005,0.0,20000.0,0
1000 7930,1,1601 2876,2016-03-28,460.0,0.54,0.0,0.0,0
111555495C,G1,283705100,2016-03-28,169.0,881.0,0.0,0.0,0
111555495C,G1,PROGLABOR-0.32,2016-03-28,169.0,881.0,0.0,0.0,0
4512760,D,3300 0744,2016-03-28,313.0,0.00406,0.0,0.0,0
CR0023297,6,3300 0744,2016-03-28,14.0,0.0024,0.0,0.0,0
1000 8890,3,1000 70377,2016-03-30,1.0,1.0,70.0,0.0,0
1000 8890,3,2500 1617,2016-03-30,1.0,1.0,163.0,5000.0,0
1000 8890,3,2825 0701,2016-03-30,1.0,1.0,112808.0,0.0,0
1000 8890,3,2825 1260,2016-03-30,1.0,3.0,19074.0,0.0,0
1000 8890,3,3300 1146,2016-03-30,1.0,0.01,0.0,0.0,0
1000 8890,3,5000 0290,2016-03-30,1.0,1.0,0.0,45000.0,0
1000 8890,3,8300 0054,2016-03-30,1.0,0.25,490.5,0.0,0
1000 7916,1,2500 1950,2016-03-31,47.0,0.0007,12007.7603,0.0,0
1000 7220,7,1200 0025,2016-04-01,468.0,468.0,44853.0,0.0,0
1000 7220,7,1500 1300,2016-04-01,1872.0,1872.0,32276.0,39779.0,0
1000 7220,7,1500 1359,2016-04-01,468.0,936.0,27962.0,0.0,0
1000 7220,7,1500 1917,2016-04-01,1404.0,1404.0,19758.0,112400.0,0
1000 7220,7,1501 1085,2016-04-01,468.0,468.0,83984.0,0.0,0
1000 7220,7,1501 1092,2016-04-01,468.0,468.0,12992.0,8000.0,0
1000 7220,7,1501 1094,2016-04-01,468.0,468.0,28230.0,0.0,0
1000 7220,7,1501 2208,2016-04-01,468.0,1872.0,121912.0,0.0,0
1000 7220,7,1501 2310,2016-04-01,468.0,468.0,24163.0,15000.0,0
1000 7220,7,1501 2320,2016-04-01,468.0,1872.0,110944.0,0.0,0
1000 7220,7,1501 2321,2016-04-01,468.0,10296.0,364942.0,40000.0,0
1000 7220,7,1501 2323,2016-04-01,468.0,468.0,76627.0,0.0,0
1000 7220,7,1501 2324,2016-04-01,468.0,6552.0,261902.0,0.0,0
1000 7220,7,1501 2336,2016-04-01,468.0,468.0,38666.0,0.0,0
1000 7220,7,1501 2338,2016-04-01,468.0,468.0,16699.0,10000.0,0
1000 7220,7,1501 2341,2016-04-01,468.0,468.0,40035.0,0.0,0
1000 7220,7,1501 2372,2016-04-01,468.0,936.0,52691.0,0.0,0
1000 7220,7,1501 3843,2016-04-01,468.0,468.0,41457.0,0.0,0
1000 7220,7,1501 3850,2016-04-01,468.0,468.0,23133.0,0.0,0
1000 7220,7,1501 4471,2016-04-01,468.0,936.0,30146.0,0.0,0
1000 7220,7,1501 4691,2016-04-01,1404.0,1404.0,554319.0,30000.0,0
1000 7220,7,1501 5464,2016-04-01,468.0,1404.0,61987.0,16000.0,0
1000 7220,7,1501 5604,2016-04-01,468.0,936.0,37777.0,40000.0,0
1000 7220,7,1501 5611,2016-04-01,468.0,936.0,49033.0,0.0,0
1000 7220,7,1501 5612,2016-04-01,468.0,468.0,33354.0,0.0,0
1000 7220,7,1501 5613,2016-04-01,468.0,468.0,12298.0,0.0,0
1000 7220,7,1501 5614,2016-04-01,468.0,936.0,21325.0,0.0,0
1000 7220,7,1501 5620,2016-04-01,468.0,468.0,23976.0,0.0,0
1000 7220,7,1501 5621,2016-04-01,468.0,468.0,37591.0,0.0,0
1000 7220,7,1501 6219,2016-04-01,468.0,468.0,31065.0,0.0,0
1000 7220,7,1501 6221,2016-04-01,468.0,468.0,31647.0,0.0,0
1000 7220,7,1501 6223,2016-04-01,468.0,2340.0,69729.0,6000.0,0
1000 7220,7,1501 6226,2016-04-01,468.0,936.0,45604.0,0.0,0
1000 7220,7,1501 6228,2016-04-01,468.0,1404.0,78994.0,0.0,0
1000 7220,7,1501 6835,2016-04-01,468.0,468.0,12996.0,0.0,0
1000 7220,7,1601 2896,2016-04-01,468.0,500.0,0.0,0.0,0
1000 7220,7,1700 2487,2016-04-01,468.0,468.0,0.0,0.0,0
1000 7220,7,1801 1549,2016-04-01,468.0,936.0,38116.0,25000.0,0
1000 7220,7,1801 1550,2016-04-01,468.0,468.0,30290.0,0.0,0
1000 7220,7,1801 1551,2016-04-01,468.0,936.0,26891.0,0.0,0
1000 7220,7,1801 1554,2016-04-01,468.0,468.0,25750.0,0.0,0
1000 7220,7,1801 1844,2016-04-01,468.0,936.0,40587.0,0.0,0
1000 7220,7,1801 1845,2016-04-01,468.0,468.0,23869.0,0.0,0
1000 7220,7,1801 1846,2016-04-01,468.0,936.0,30080.0,0.0,0
1000 7220,7,2100 3401,2016-04-01,468.0,468.0,15388.0,0.0,0
1000 7220,7,2101 0890,2016-04-01,468.0,468.0,13199.0,0.0,0
1000 7220,7,2301 0383,2016-04-01,468.0,468.0,32240.0,0.0,0
1000 7220,7,2301 0602,2016-04-01,468.0,468.0,26752.0,0.0,0
1000 7220,7,2400 0045,2016-04-01,468.0,468.0,30089.0,0.0,0
1000 7220,7,2461 0126,2016-04-01,468.0,468.0,20408.0,0.0,0
1000 7220,7,2461 0127,2016-04-01,468.0,468.0,14971.0,3000.0,0
1000 7220,7,2751 0067,2016-04-01,468.0,468.0,38644.0,0.0,0
1000 7220,7,3131 1215,2016-04-01,468.0,468.0,21541.0,0.0,0
1000 7220,7,3131 3704,2016-04-01,468.0,468.0,21591.0,0.0,0
1000 7220,7,3131 5896,2016-04-01,468.0,468.0,11869.0,2500.0,0
1000 7220,7,3131 5898,2016-04-01,468.0,468.0,10374.0,0.0,0
1000 7220,7,3131 6456,2016-04-01,468.0,468.0,15558.0,0.0,0
1000 7220,7,3131 6457,2016-04-01,468.0,468.0,66634.0,0.0,0
1000 7220,7,3131 6458,2016-04-01,468.0,468.0,20729.0,0.0,0
1000 7220,7,3131 6574,2016-04-01,936.0,936.0,35612.0,10000.0,0
1000 7220,7,3131 6575,2016-04-01,468.0,468.0,23801.0,0.0,0
1000 7220,7,3131 6578,2016-04-01,468.0,468.0,38598.0,20000.0,0
1000 7220,7,3131 6579,2016-04-01,7020.0,7020.0,378045.0,87000.0,0
1000 7220,7,3131 6580,2016-04-01,2808.0,2808.0,164562.0,60000.0,0
1000 7220,7,3131 6583,2016-04-01,468.0,468.0,20600.0,0.0,0
1000 7220,7,3131 6584,2016-04-01,468.0,468.0,14391.0,0.0,0
1000 7220,7,4300 0182,2016-04-01,468.0,468.0,5793.0,0.0,0
1000 7220,7,4301 0065,2016-04-01,468.0,936.0,43049.0,0.0,0
1000 7220,7,4525 0092,2016-04-01,936.0,936.0,75156.0,48000.0,0
1000 7220,7,4525 0093,2016-04-01,936.0,936.0,143349.0,48000.0,0
1000 7220,7,4700 1044,2016-04-01,936.0,936.0,183124.0,12000.0,0
1000 7220,7,4701 10122,2016-04-01,936.0,1872.0,369640.0,50000.0,0
1000 7220,7,4701 10123,2016-04-01,468.0,468.0,75587.0,20000.0,0
1000 7220,7,4701 10124,2016-04-01,468.0,468.0,45501.0,10000.0,0
1000 7220,7,4701 10125,2016-04-01,468.0,468.0,76564.0,0.0,0
1000 7220,7,4701 10872,2016-04-01,468.0,3276.0,252544.0,0.0,0
1000 7220,7,4701 11349,2016-04-01,468.0,468.0,24787.0,0.0,0
1000 7220,7,4701 11350,2016-04-01,468.0,468.0,35995.0,20000.0,0
1000 7220,7,4701 11351,2016-04-01,468.0,468.0,42278.0,0.0,0
1000 7220,7,4701 11356,2016-04-01,936.0,936.0,172660.0,25000.0,0
1000 7220,7,4701 2336,2016-04-01,468.0,936.0,79790.0,40000.0,0
1000 7220,7,4701 2351,2016-04-01,468.0,468.0,33122.0,0.0,0
1000 7220,7,4701 2363,2016-04-01,468.0,2340.0,46744.0,10000.0,0
1000 7220,7,4701 2667,2016-04-01,468.0,468.0,43033.0,0.0,0
1000 7220,7,4701 3483,2016-04-01,468.0,936.0,91132.0,8000.0,0
1000 7220,7,4701 3536,2016-04-01,468.0,936.0,69033.0,0.0,0
1000 7220,7,4701 3753,2016-04-01,468.0,936.0,100324.0,0.0,0
1000 7220,7,4701 3764,2016-04-01,468.0,4212.0,615478.0,0.0,0
1000 7220,7,4701 3773,2016-04-01,468.0,468.0,70300.0,0.0,0
1000 7220,7,4701 3774,2016-04-01,468.0,7020.0,370531.0,0.0,0
1000 7220,7,4701 3784,2016-04-01,468.0,468.0,44092.0,0.0,0
1000 7220,7,4701 4823,2016-04-01,468.0,1872.0,194357.0,20000.0,0
1000 7220,7,4701 4913,2016-04-01,468.0,468.0,15844.0,0.0,0
1000 7220,7,4701 6584,2016-04-01,1404.0,4212.0,1299081.0,120000.0,0
1000 7220,7,4701 8652,2016-04-01,468.0,468.0,9044.0,15000.0,0
1000 7220,7,4701 8653,2016-04-01,468.0,468.0,26442.0,0.0,0
1000 7220,7,4701 9175,2016-04-01,468.0,468.0,14008.0,15000.0,0
1000 7220,7,4801 1309,2016-04-01,468.0,468.0,15683.0,0.0,0
1000 7220,7,4801 1321,2016-04-01,468.0,468.0,19511.0,0.0,0
1000 7220,7,4801 2687,2016-04-01,468.0,468.0,13387.0,0.0,0
1000 7220,7,4801 2991,2016-04-01,468.0,468.0,26986.0,0.0,0
1000 7220,7,4801 2992,2016-04-01,468.0,468.0,29678.0,10800.0,0
1000 7220,7,4801 2994,2016-04-01,468.0,1872.0,59103.0,0.0,0
1000 7220,7,4801 2995,2016-04-01,468.0,468.0,20367.0,0.0,0
1000 7220,7,4801 2996,2016-04-01,468.0,468.0,23926.0,0.0,0
1000 7220,7,4801 2997,2016-04-01,468.0,468.0,17697.0,0.0,0
1000 7220,7,4801 3136,2016-04-01,468.0,468.0,37203.0,5000.0,0
1000 7220,7,5000 0543,2016-04-01,468.0,468.0,0.0,0.0,0
1000 7220,7,5600 0112,2016-04-01,1404.0,1404.0,213328.0,30000.0,0
1000 7220,7,6000 0957,2016-04-01,468.0,468.0,12.0,0.0,0
1000 7220,7,6000 0958,2016-04-01,468.0,468.0,0.0,0.0,0
1000 7317,7,1601 2896,2016-04-01,599.0,1.0,0.0,0.0,0
1000 7319,7,1601 2896,2016-04-01,920.0,80.0,0.0,0.0,0
1000 7593,7,1601 2896,2016-04-01,254.0,1046.0,0.0,0.0,0
1000 7896,1,2500 1950,2016-04-01,218.0,0.0008,12007.7603,0.0,0
CR0014114,01,PROGLABOR-0.32,2016-04-01,5.0,1105.0,0.0,0.0,0
1000 5069,01,1601 2896,2016-04-04,459.0,126.0,0.0,0.0,0
1000 70393,F,3300 0032,2016-04-04,90.0,0.005,2127.4049,1572.0,0
1000 70393,F,3300 0198,2016-04-04,9.0,0.0005,249.15,0.0,0
1000 70397,B,2100 3772,2016-04-04,3.0,0.0048,26982.1019,0.0,0
1000 7382,1.43A,1601 2876,2016-04-04,363.0,1.137,0.0,0.0,0
1000 7847,A,1601 2876,2016-04-04,11.0,0.113,0.0,0.0,0
1000 7847,A,2100 1588,2016-04-04,11.0,0.0014,1516.4589,0.0,0
2UT119028T8354B-2,0,3300 1146,2016-04-04,1340.0,0.001,0.0,0.0,0
2UT119028T8354B-2,0,3300 2016,2016-04-04,1340.0,0.0014,0.0,0.0,0
2UT119028T8354B-2,0,3300 2153,2016-04-04,1340.0,0.0544,0.0,0.0,0
2UT119028T8354B-2,0,3300 2154,2016-04-04,1340.0,0.0544,0.0,0.0,0
2UT119028T8404B-4,0,3300 1146,2016-04-04,50.0,0.002,0.0,0.0,0
2UT119028T8404B-4,0,3300 2016,2016-04-04,50.0,0.002,0.0,0.0,0
2UT119028T8404B-4,0,3300 2153,2016-04-04,50.0,12.049,0.0,0.0,0
2UT119028T8404B-4,0,3300 2154,2016-04-04,50.0,12.049,0.0,0.0,0
2UT119028T8404B-4,0,5000 0385,2016-04-04,50.0,0.0025,0.0,0.0,0
2UT119028T8404B-4,0,5000 2020,2016-04-04,50.0,0.001,0.0,0.0,0
2UT119028T8504B-4,0,3300 1146,2016-04-04,13.0,0.0015,0.0,0.0,0
2UT119028T8504B-4,0,3300 2016,2016-04-04,13.0,0.00098,0.0,0.0,0
2UT119028T8504B-4,0,3300 2153,2016-04-04,13.0,18.35498,0.0,0.0,0
2UT119028T8504B-4,0,3300 2154,2016-04-04,13.0,18.35498,0.0,0.0,0
2UT119028T8504B-4,0,5000 0385,2016-04-04,13.0,0.00087,0.0,0.0,0
2UT119028T8504B-4,0,5000 2020,2016-04-04,13.0,0.0016,0.0,0.0,0
2UT217028A8352B-3,0,3300 1146,2016-04-04,723.0,0.00113,0.0,0.0,0
2UT217028A8352B-3,0,3300 2015,2016-04-04,723.0,0.00125,0.0,0.0,0
2UT217028A8352B-3,0,3300 2151,2016-04-04,723.0,20.83125,0.0,0.0,0
2UT217028A8352B-3,0,3300 2152,2016-04-04,723.0,20.83125,0.0,0.0,0
2UT217028A8352B-3,0,5000 0385,2016-04-04,723.0,0.00026,0.0,0.0,0
2UT217028A8352B-3,0,5000 0396,2016-04-04,723.0,0.0005,0.0,0.0,0
2UT217028A8402B-3,0,3300 2015,2016-04-04,5.0,0.00075,0.0,0.0,0
2UT217028A8402B-3,0,3300 2151,2016-04-04,5.0,8.41875,0.0,0.0,0
2UT217028A8402B-3,0,3300 2152,2016-04-04,5.0,8.41875,0.0,0.0,0
2UT217028A8402B-3,0,5000 0385,2016-04-04,5.0,0.0001,0.0,0.0,0
2UT217028A8402B-3,0,5000 0396,2016-04-04,5.0,0.0005,0.0,0.0,0
2UT217042A8352B-1,0,3300 1146,2016-04-04,2826.0,0.00406,0.0,0.0,0
2UT217042A8352B-1,0,3300 2015,2016-04-04,2826.0,0.0035,0.0,0.0,0
2UT217042A8352B-1,0,3300 2151,2016-04-04,2826.0,16.0875,0.0,0.0,0
2UT217042A8352B-1,0,3300 2152,2016-04-04,2826.0,16.0875,0.0,0.0,0
2UT217042A8352B-1,0,5000 0385,2016-04-04,2826.0,0.00212,0.0,0.0,0
2UT217042A8352B-1,0,5000 0396,2016-04-04,2826.0,0.001,0.0,0.0,0
2UT217042A8354B-1,0,3300 1146,2016-04-04,139.0,0.00609,0.0,0.0,0
2UT217042A8354B-1,0,3300 2015,2016-04-04,139.0,0.00425,0.0,0.0,0
2UT217042A8354B-1,0,3300 2151,2016-04-04,139.0,51.63125,0.0,0.0,0
2UT217042A8354B-1,0,3300 2152,2016-04-04,139.0,51.63125,0.0,0.0,0
2UT217042A8354B-1,0,5000 0385,2016-04-04,139.0,0.00318,0.0,0.0,0
2UT217042A8354B-1,0,5000 0396,2016-04-04,139.0,0.0015,0.0,0.0,0
2UT217042A8404B-4,0,3300 2015,2016-04-04,11.0,0.00025,0.0,0.0,0
2UT217042A8404B-4,0,3300 2151,2016-04-04,11.0,8.38125,0.0,0.0,0
2UT217042A8404B-4,0,3300 2152,2016-04-04,11.0,8.38125,0.0,0.0,0
2UT217042A8404B-4,0,5000 0396,2016-04-04,11.0,0.0005,0.0,0.0,0
2UT217042A8502B-2,0,3300 1146,2016-04-04,3.0,0.00093,0.0,0.0,0
2UT217042A8502B-2,0,3300 2015,2016-04-04,3.0,0.00125,0.0,0.0,0
2UT217042A8502B-2,0,3300 2151,2016-04-04,3.0,25.33125,0.0,0.0,0
2UT217042A8502B-2,0,3300 2152,2016-04-04,3.0,25.33125,0.0,0.0,0
2UT217042A8502B-2,0,5000 0396,2016-04-04,3.0,0.0005,0.0,0.0,0
2UT217056A8352B-1,0,3300 1146,2016-04-04,49.0,0.00119,0.0,0.0,0
2UT217056A8352B-1,0,3300 2015,2016-04-04,49.0,0.00075,0.0,0.0,0
2UT217056A8352B-1,0,3300 2151,2016-04-04,49.0,14.69375,0.0,0.0,0
2UT217056A8352B-1,0,3300 2152,2016-04-04,49.0,14.69375,0.0,0.0,0
2UT217056A8352B-1,0,5000 0385,2016-04-04,49.0,0.00138,0.0,0.0,0
